lead_id,date,channel,device,company_size,sector,region,status
14332,2025-09-16,Facebook Ads,Mobile,100-500,Tech,IdF,MQL
11640,2025-09-16,Facebook Ads,Desktop,50-100,Health,Nouvelle-Aquitaine,SQL
12383,2025-09-16,Facebook Ads,Mobile,1-10,Education,Hauts-de-France,MQL
14488,2025-09-17,Instagram Ads,Mobile,50-100,Travel,IdF,SQL
12808,2025-09-17,Facebook Ads,Mobile,1-10,Industry,Bretagne,MQL
11831,2025-09-17,LinkedIn,Mobile,1000+,Travel,ARA,SQL
10719,2025-09-17,LinkedIn,Mobile,100-500,Media,PAC,SQL
10951,2025-09-17,LinkedIn,Mobile,50-100,Travel,Occitanie,Client
11300,2025-09-17,Emailing,Desktop,10-50,Media,PAC,MQL
13683,2025-09-17,Emailing,Mobile,1-10,Industry,IdF,MQL
11920,2025-09-17,LinkedIn,Tablet,1-10,Travel,Hauts-de-France,SQL
12277,2025-09-17,Facebook Ads,Mobile,50-100,Energy,Occitanie,MQL
12762,2025-09-17,LinkedIn,Mobile,1000+,Education,Hauts-de-France,SQL
12276,2025-09-17,LinkedIn,Mobile,10-50,Energy,Grand Est,SQL
13687,2025-09-17,Facebook Ads,Mobile,10-50,Finance,IdF,MQL
10651,2025-09-17,Facebook Ads,Desktop,1-10,Industry,PAC,MQL
12427,2025-09-17,Instagram Ads,Mobile,1-10,Tech,IdF,MQL
11444,2025-09-17,Instagram Ads,Mobile,1-10,Travel,Pays de la Loire,MQL
12768,2025-09-17,Facebook Ads,Mobile,100-500,Health,IdF,MQL
13686,2025-09-17,Instagram Ads,Mobile,1-10,Travel,Pays de la Loire,MQL
10972,2025-09-17,LinkedIn,Desktop,10-50,Media,Pays de la Loire,SQL
14247,2025-09-17,Emailing,Mobile,10-50,Tech,Nouvelle-Aquitaine,Client
11436,2025-09-17,Facebook Ads,Mobile,10-50,Finance,Occitanie,MQL
13064,2025-09-17,LinkedIn,Tablet,10-50,Travel,IdF,SQL
12284,2025-09-17,Emailing,Mobile,1-10,Finance,IdF,SQL
10935,2025-09-17,Emailing,Desktop,10-50,Energy,IdF,MQL
10109,2025-09-17,Emailing,Tablet,10-50,Industry,ARA,MQL
10904,2025-09-17,Facebook Ads,Mobile,50-100,Health,PAC,MQL
11827,2025-09-17,Instagram Ads,Mobile,1-10,Media,PAC,MQL
12863,2025-09-17,LinkedIn,Desktop,1000+,Tech,IdF,SQL
12864,2025-09-17,Facebook Ads,Mobile,10-50,Industry,IdF,SQL
12844,2025-09-17,Facebook Ads,Desktop,1000+,Energy,Hauts-de-France,SQL
12359,2025-09-17,Emailing,Desktop,500-1000,Industry,IdF,MQL
14515,2025-09-17,Facebook Ads,Mobile,1-10,Travel,Grand Est,MQL
14024,2025-09-17,LinkedIn,Mobile,10-50,Energy,Bretagne,MQL
12344,2025-09-17,Instagram Ads,Mobile,50-100,Retail,Occitanie,SQL
12902,2025-09-17,Emailing,Mobile,1-10,Education,IdF,MQL
11340,2025-09-17,Emailing,Mobile,50-100,Energy,Hauts-de-France,SQL
14021,2025-09-17,Emailing,Desktop,1-10,Finance,Hauts-de-France,MQL
14190,2025-09-17,LinkedIn,Tablet,10-50,Industry,Bretagne,MQL
12339,2025-09-17,Facebook Ads,Mobile,1-10,Energy,PAC,SQL
11398,2025-09-17,LinkedIn,Mobile,1-10,Health,Hauts-de-France,SQL
14522,2025-09-17,Instagram Ads,Tablet,1-10,Health,PAC,MQL
10921,2025-09-17,Facebook Ads,Tablet,50-100,Finance,ARA,MQL
12943,2025-09-17,LinkedIn,Mobile,10-50,Industry,Hauts-de-France,MQL
12305,2025-09-17,Facebook Ads,Tablet,10-50,Education,Bretagne,MQL
11427,2025-09-17,Instagram Ads,Desktop,1-10,Tech,PAC,SQL
10763,2025-09-17,LinkedIn,Mobile,100-500,Retail,IdF,SQL
11329,2025-09-17,Facebook Ads,Mobile,1-10,Media,IdF,MQL
14231,2025-09-17,Facebook Ads,Mobile,500-1000,Retail,PAC,MQL
12983,2025-09-17,Instagram Ads,Mobile,10-50,Travel,IdF,MQL
12990,2025-09-17,Emailing,Desktop,10-50,Media,ARA,MQL
10073,2025-09-17,Instagram Ads,Mobile,1-10,Industry,ARA,SQL
14019,2025-09-17,Emailing,Desktop,1-10,Health,Occitanie,MQL
14482,2025-09-17,Facebook Ads,Mobile,100-500,Travel,PAC,SQL
10588,2025-09-17,Emailing,Tablet,10-50,Industry,Grand Est,SQL
13096,2025-09-17,Instagram Ads,Mobile,1-10,Energy,Hauts-de-France,SQL
10310,2025-09-17,Facebook Ads,Mobile,10-50,Health,Bretagne,MQL
12044,2025-09-17,Instagram Ads,Tablet,10-50,Travel,PAC,SQL
14892,2025-09-17,LinkedIn,Desktop,100-500,Health,PAC,SQL
10342,2025-09-17,Emailing,Mobile,1-10,Tech,ARA,Client
11641,2025-09-17,Instagram Ads,Desktop,500-1000,Travel,ARA,SQL
13859,2025-09-17,Instagram Ads,Desktop,50-100,Tech,IdF,MQL
13369,2025-09-17,LinkedIn,Mobile,1-10,Industry,Hauts-de-France,MQL
13448,2025-09-17,LinkedIn,Mobile,1-10,Media,Hauts-de-France,SQL
13368,2025-09-17,Emailing,Mobile,100-500,Health,IdF,MQL
10396,2025-09-17,Instagram Ads,Mobile,500-1000,Energy,Occitanie,MQL
11626,2025-09-17,Emailing,Desktop,1-10,Tech,Occitanie,MQL
13352,2025-09-17,Instagram Ads,Desktop,1-10,Energy,IdF,MQL
13351,2025-09-17,Facebook Ads,Mobile,50-100,Education,Occitanie,SQL
14298,2025-09-17,Facebook Ads,Tablet,10-50,Industry,Pays de la Loire,MQL
11622,2025-09-17,Facebook Ads,Mobile,50-100,Industry,ARA,MQL
14876,2025-09-17,LinkedIn,Mobile,10-50,Energy,Grand Est,SQL
10163,2025-09-17,Facebook Ads,Mobile,10-50,Tech,Nouvelle-Aquitaine,MQL
14875,2025-09-17,LinkedIn,Mobile,50-100,Tech,IdF,SQL
10168,2025-09-17,Emailing,Mobile,100-500,Energy,Hauts-de-France,Client
14436,2025-09-17,Facebook Ads,Desktop,10-50,Retail,ARA,MQL
13544,2025-09-17,Instagram Ads,Mobile,50-100,Industry,Pays de la Loire,Client
10185,2025-09-17,LinkedIn,Tablet,500-1000,Media,Hauts-de-France,SQL
10207,2025-09-17,LinkedIn,Mobile,100-500,Health,Occitanie,MQL
10218,2025-09-17,LinkedIn,Mobile,10-50,Finance,IdF,MQL
11987,2025-09-17,Facebook Ads,Mobile,1-10,Tech,IdF,SQL
11989,2025-09-17,LinkedIn,Mobile,10-50,Education,ARA,MQL
10183,2025-09-17,Instagram Ads,Tablet,50-100,Retail,PAC,SQL
10296,2025-09-17,Instagram Ads,Mobile,500-1000,Energy,ARA,MQL
13515,2025-09-17,Instagram Ads,Mobile,1-10,Education,Hauts-de-France,MQL
10182,2025-09-17,Instagram Ads,Mobile,1-10,Industry,PAC,MQL
10181,2025-09-17,Emailing,Desktop,10-50,Retail,IdF,MQL
13501,2025-09-17,Instagram Ads,Mobile,500-1000,Retail,ARA,MQL
11744,2025-09-17,Facebook Ads,Mobile,50-100,Industry,IdF,Client
12006,2025-09-17,Facebook Ads,Mobile,50-100,Retail,IdF,MQL
13824,2025-09-17,Emailing,Desktop,10-50,Energy,Occitanie,SQL
11689,2025-09-17,Instagram Ads,Mobile,1-10,Education,IdF,Client
13513,2025-09-17,Instagram Ads,Desktop,100-500,Health,ARA,MQL
13616,2025-09-17,Facebook Ads,Tablet,100-500,Media,IdF,MQL
13335,2025-09-17,LinkedIn,Mobile,50-100,Industry,Occitanie,MQL
11614,2025-09-17,Facebook Ads,Mobile,100-500,Media,ARA,MQL
14814,2025-09-17,Instagram Ads,Tablet,10-50,Retail,ARA,SQL
13182,2025-09-17,Facebook Ads,Mobile,1000+,Media,Bretagne,MQL
12185,2025-09-17,Instagram Ads,Tablet,10-50,Media,Grand Est,MQL
14807,2025-09-17,Instagram Ads,Desktop,10-50,Media,ARA,MQL
11294,2025-09-17,Instagram Ads,Desktop,1-10,Industry,Hauts-de-France,MQL
10591,2025-09-17,LinkedIn,Mobile,1-10,Tech,IdF,MQL
13924,2025-09-17,Instagram Ads,Mobile,1-10,Health,Hauts-de-France,MQL
10562,2025-09-17,Emailing,Mobile,10-50,Energy,Bretagne,MQL
14472,2025-09-17,Emailing,Desktop,1-10,Retail,Nouvelle-Aquitaine,MQL
10606,2025-09-17,Emailing,Desktop,10-50,Industry,Grand Est,MQL
13136,2025-09-17,LinkedIn,Mobile,10-50,Industry,Grand Est,MQL
13128,2025-09-17,Instagram Ads,Desktop,50-100,Health,IdF,MQL
10610,2025-09-17,Emailing,Mobile,100-500,Finance,Hauts-de-France,SQL
11509,2025-09-17,Instagram Ads,Desktop,100-500,Finance,Occitanie,MQL
13122,2025-09-17,Emailing,Mobile,50-100,Media,PAC,Client
13117,2025-09-17,Emailing,Mobile,500-1000,Travel,Occitanie,SQL
13606,2025-09-17,Instagram Ads,Desktop,100-500,Travel,Bretagne,SQL
10428,2025-09-17,Facebook Ads,Desktop,10-50,Health,Nouvelle-Aquitaine,MQL
12172,2025-09-17,Emailing,Mobile,1-10,Media,Hauts-de-France,SQL
10535,2025-09-17,Instagram Ads,Mobile,1-10,Finance,Bretagne,MQL
13310,2025-09-17,LinkedIn,Mobile,10-50,Travel,Grand Est,Client
13304,2025-09-17,Emailing,Mobile,100-500,Retail,PAC,MQL
14459,2025-09-17,Facebook Ads,Mobile,500-1000,Tech,Nouvelle-Aquitaine,SQL
14947,2025-09-17,LinkedIn,Mobile,500-1000,Tech,IdF,SQL
11589,2025-09-17,LinkedIn,Desktop,1-10,Retail,Hauts-de-France,SQL
14286,2025-09-17,Instagram Ads,Mobile,50-100,Travel,Hauts-de-France,MQL
13273,2025-09-17,Facebook Ads,Mobile,500-1000,Finance,ARA,MQL
13201,2025-09-17,Facebook Ads,Mobile,50-100,Industry,Pays de la Loire,SQL
12142,2025-09-17,LinkedIn,Desktop,100-500,Energy,Occitanie,SQL
10491,2025-09-17,LinkedIn,Desktop,500-1000,Education,IdF,SQL
13258,2025-09-17,Facebook Ads,Mobile,1-10,Education,Nouvelle-Aquitaine,Client
12147,2025-09-17,Facebook Ads,Mobile,100-500,Tech,IdF,Client
11779,2025-09-17,Instagram Ads,Mobile,10-50,Health,Grand Est,MQL
13890,2025-09-17,LinkedIn,Mobile,100-500,Energy,Hauts-de-France,SQL
10524,2025-09-17,Instagram Ads,Mobile,10-50,Tech,PAC,MQL
13892,2025-09-17,LinkedIn,Tablet,1-10,Energy,PAC,MQL
13265,2025-09-17,Emailing,Mobile,50-100,Tech,Grand Est,SQL
11293,2025-09-17,LinkedIn,Mobile,50-100,Health,IdF,MQL
11448,2025-09-17,Instagram Ads,Mobile,1-10,Industry,Grand Est,MQL
12526,2025-09-17,Emailing,Mobile,1-10,Industry,ARA,SQL
14990,2025-09-17,Instagram Ads,Mobile,10-50,Health,ARA,SQL
14571,2025-09-17,LinkedIn,Mobile,50-100,Education,Occitanie,Client
14135,2025-09-17,Emailing,Mobile,10-50,Education,Bretagne,MQL
14986,2025-09-17,LinkedIn,Mobile,1-10,Education,PAC,MQL
14127,2025-09-17,Instagram Ads,Mobile,50-100,Travel,Nouvelle-Aquitaine,SQL
11019,2025-09-17,Emailing,Mobile,10-50,Energy,Bretagne,MQL
12465,2025-09-17,Emailing,Mobile,1-10,Retail,Occitanie,MQL
12559,2025-09-17,Facebook Ads,Desktop,1000+,Finance,Occitanie,SQL
12685,2025-09-17,Emailing,Desktop,10-50,Media,ARA,SQL
12646,2025-09-17,Instagram Ads,Mobile,10-50,Health,Pays de la Loire,SQL
12572,2025-09-17,Facebook Ads,Mobile,1000+,Finance,Occitanie,SQL
14105,2025-09-17,LinkedIn,Mobile,10-50,Energy,IdF,MQL
13694,2025-09-17,Facebook Ads,Mobile,1-10,Education,Grand Est,MQL
14089,2025-09-17,Emailing,Mobile,100-500,Health,Occitanie,MQL
11250,2025-09-17,Instagram Ads,Mobile,1000+,Health,Occitanie,SQL
10021,2025-09-17,Emailing,Mobile,1-10,Tech,Hauts-de-France,MQL
14170,2025-09-17,Emailing,Mobile,100-500,Education,Hauts-de-France,SQL
12493,2025-09-17,Facebook Ads,Mobile,10-50,Energy,Nouvelle-Aquitaine,Client
12584,2025-09-17,LinkedIn,Mobile,1-10,Education,Pays de la Loire,MQL
14168,2025-09-17,Facebook Ads,Mobile,10-50,Tech,IdF,MQL
11884,2025-09-17,Emailing,Tablet,10-50,Travel,IdF,MQL
11102,2025-09-17,Instagram Ads,Mobile,50-100,Finance,Grand Est,MQL
12702,2025-09-17,Emailing,Desktop,500-1000,Energy,IdF,Client
12460,2025-09-17,Instagram Ads,Mobile,50-100,Finance,Hauts-de-France,MQL
12444,2025-09-17,Facebook Ads,Mobile,1-10,Retail,IdF,SQL
14164,2025-09-17,LinkedIn,Tablet,100-500,Travel,Hauts-de-France,SQL
11272,2025-09-17,Instagram Ads,Mobile,10-50,Media,Nouvelle-Aquitaine,SQL
10012,2025-09-17,Instagram Ads,Mobile,100-500,Energy,Nouvelle-Aquitaine,MQL
11108,2025-09-17,LinkedIn,Mobile,100-500,Finance,Grand Est,MQL
14107,2025-09-17,Emailing,Desktop,1-10,Industry,Grand Est,SQL
10056,2025-09-17,Emailing,Mobile,50-100,Tech,PAC,MQL
11183,2025-09-17,Instagram Ads,Tablet,10-50,Finance,ARA,SQL
12739,2025-09-17,Emailing,Mobile,1-10,Media,PAC,MQL
12468,2025-09-17,Facebook Ads,Mobile,1-10,Retail,Hauts-de-France,MQL
11032,2025-09-17,Emailing,Desktop,1000+,Travel,ARA,MQL
12480,2025-09-17,Emailing,Mobile,10-50,Education,Hauts-de-France,MQL
11639,2025-09-18,Instagram Ads,Mobile,1-10,Education,IdF,MQL
10355,2025-09-18,LinkedIn,Mobile,1-10,Industry,PAC,MQL
10741,2025-09-18,Facebook Ads,Mobile,10-50,Travel,PAC,MQL
12286,2025-09-18,Instagram Ads,Mobile,10-50,Education,IdF,MQL
13930,2025-09-18,Instagram Ads,Mobile,50-100,Travel,IdF,SQL
10360,2025-09-18,Facebook Ads,Mobile,100-500,Travel,Nouvelle-Aquitaine,MQL
12280,2025-09-18,Emailing,Mobile,10-50,Education,Bretagne,SQL
13860,2025-09-18,Instagram Ads,Mobile,1-10,Retail,Bretagne,MQL
12080,2025-09-18,Emailing,Mobile,1-10,Finance,IdF,MQL
12684,2025-09-18,Facebook Ads,Mobile,10-50,Finance,Occitanie,MQL
10112,2025-09-18,Instagram Ads,Mobile,10-50,Retail,Nouvelle-Aquitaine,MQL
13975,2025-09-18,Instagram Ads,Mobile,1000+,Travel,IdF,MQL
13027,2025-09-18,LinkedIn,Mobile,500-1000,Education,Hauts-de-France,Client
10374,2025-09-18,Emailing,Mobile,1-10,Travel,Grand Est,MQL
13864,2025-09-18,Emailing,Mobile,10-50,Industry,ARA,MQL
12269,2025-09-18,Facebook Ads,Mobile,500-1000,Education,PAC,MQL
14300,2025-09-18,Emailing,Mobile,100-500,Media,Grand Est,MQL
11637,2025-09-18,Emailing,Mobile,10-50,Media,Nouvelle-Aquitaine,Client
12586,2025-09-18,Emailing,Mobile,50-100,Tech,ARA,MQL
10329,2025-09-18,Emailing,Mobile,1-10,Travel,Occitanie,SQL
14493,2025-09-18,Instagram Ads,Mobile,100-500,Industry,Bretagne,MQL
11389,2025-09-18,Facebook Ads,Mobile,500-1000,Finance,ARA,Client
12916,2025-09-18,LinkedIn,Desktop,10-50,Media,IdF,MQL
10303,2025-09-18,LinkedIn,Desktop,10-50,Retail,IdF,MQL
14712,2025-09-18,Emailing,Mobile,1-10,Industry,Pays de la Loire,MQL
13442,2025-09-18,Emailing,Desktop,1-10,Tech,Grand Est,Client
11902,2025-09-18,Instagram Ads,Mobile,1-10,Tech,IdF,MQL
12579,2025-09-18,LinkedIn,Desktop,1000+,Travel,IdF,SQL
13651,2025-09-18,Facebook Ads,Mobile,10-50,Industry,IdF,MQL
14010,2025-09-18,Emailing,Mobile,10-50,Media,Nouvelle-Aquitaine,SQL
12317,2025-09-18,Facebook Ads,Desktop,1-10,Retail,Bretagne,MQL
10811,2025-09-18,Instagram Ads,Tablet,1-10,Industry,Hauts-de-France,Client
14727,2025-09-18,Instagram Ads,Mobile,50-100,Energy,Nouvelle-Aquitaine,MQL
13431,2025-09-18,Instagram Ads,Mobile,100-500,Tech,Pays de la Loire,SQL
12954,2025-09-18,Instagram Ads,Desktop,10-50,Health,IdF,MQL
13428,2025-09-18,Instagram Ads,Mobile,1-10,Travel,Bretagne,SQL
11658,2025-09-18,Facebook Ads,Mobile,500-1000,Retail,Hauts-de-France,MQL
11819,2025-09-18,Facebook Ads,Desktop,10-50,Travel,PAC,MQL
14394,2025-09-18,Instagram Ads,Mobile,1-10,Travel,ARA,MQL
12968,2025-09-18,Instagram Ads,Mobile,10-50,Industry,Bretagne,MQL
13040,2025-09-18,Emailing,Tablet,1-10,Energy,Occitanie,MQL
14494,2025-09-18,LinkedIn,Desktop,50-100,Health,IdF,SQL
10771,2025-09-18,Instagram Ads,Desktop,100-500,Media,Bretagne,MQL
10766,2025-09-18,Instagram Ads,Mobile,1-10,Industry,Grand Est,SQL
11208,2025-09-18,Emailing,Mobile,100-500,Health,Occitanie,MQL
10164,2025-09-18,Emailing,Mobile,10-50,Finance,Occitanie,SQL
12988,2025-09-18,LinkedIn,Desktop,10-50,Travel,Occitanie,Client
11632,2025-09-18,LinkedIn,Desktop,50-100,Health,Grand Est,MQL
11143,2025-09-18,Facebook Ads,Desktop,1000+,Energy,IdF,SQL
13046,2025-09-18,Facebook Ads,Desktop,1-10,Industry,Bretagne,MQL
13585,2025-09-18,Facebook Ads,Mobile,50-100,Finance,Nouvelle-Aquitaine,SQL
13928,2025-09-18,LinkedIn,Mobile,10-50,Health,IdF,SQL
13285,2025-09-18,Emailing,Desktop,100-500,Tech,Pays de la Loire,SQL
10472,2025-09-18,Emailing,Mobile,10-50,Education,PAC,MQL
11572,2025-09-18,LinkedIn,Mobile,1-10,Retail,Grand Est,SQL
14853,2025-09-18,Facebook Ads,Mobile,500-1000,Industry,Nouvelle-Aquitaine,SQL
13737,2025-09-18,LinkedIn,Mobile,50-100,Finance,Occitanie,SQL
14851,2025-09-18,Facebook Ads,Tablet,100-500,Industry,Occitanie,SQL
14561,2025-09-18,Facebook Ads,Mobile,1-10,Industry,Occitanie,SQL
10586,2025-09-18,Emailing,Mobile,1-10,Tech,IdF,Client
13917,2025-09-18,Facebook Ads,Desktop,50-100,Retail,Pays de la Loire,MQL
13269,2025-09-18,LinkedIn,Desktop,1-10,Retail,IdF,SQL
11223,2025-09-18,Instagram Ads,Mobile,10-50,Industry,PAC,Client
10579,2025-09-18,Emailing,Mobile,500-1000,Media,Occitanie,Client
12622,2025-09-18,Facebook Ads,Mobile,1000+,Finance,Hauts-de-France,SQL
14342,2025-09-18,Instagram Ads,Desktop,100-500,Tech,Hauts-de-France,MQL
14951,2025-09-18,Emailing,Desktop,1000+,Tech,Grand Est,Client
11783,2025-09-18,LinkedIn,Mobile,1-10,Travel,Hauts-de-France,SQL
11777,2025-09-18,Facebook Ads,Mobile,1-10,Tech,ARA,SQL
13193,2025-09-18,Facebook Ads,Mobile,1-10,Industry,Nouvelle-Aquitaine,Client
13248,2025-09-18,Instagram Ads,Tablet,50-100,Tech,PAC,MQL
12169,2025-09-18,Facebook Ads,Mobile,50-100,Media,IdF,MQL
12495,2025-09-18,Facebook Ads,Mobile,1000+,Media,Grand Est,SQL
13243,2025-09-18,LinkedIn,Mobile,50-100,Travel,Grand Est,MQL
11548,2025-09-18,Emailing,Mobile,50-100,Health,Bretagne,MQL
12161,2025-09-18,LinkedIn,Mobile,500-1000,Retail,IdF,MQL
13781,2025-09-18,Facebook Ads,Desktop,50-100,Industry,Grand Est,MQL
13227,2025-09-18,Facebook Ads,Mobile,50-100,Health,ARA,MQL
13895,2025-09-18,Instagram Ads,Mobile,100-500,Tech,Grand Est,MQL
13883,2025-09-18,Emailing,Mobile,10-50,Tech,Pays de la Loire,MQL
14952,2025-09-18,Facebook Ads,Mobile,100-500,Industry,Occitanie,MQL
13130,2025-09-18,Instagram Ads,Desktop,50-100,Education,IdF,MQL
10449,2025-09-18,Emailing,Mobile,10-50,Finance,Hauts-de-France,MQL
14159,2025-09-18,Facebook Ads,Mobile,1-10,Energy,IdF,MQL
14599,2025-09-18,Emailing,Mobile,1-10,Industry,IdF,MQL
11630,2025-09-18,LinkedIn,Mobile,500-1000,Travel,PAC,MQL
10116,2025-09-18,Instagram Ads,Mobile,1-10,Tech,PAC,SQL
11916,2025-09-18,Instagram Ads,Mobile,500-1000,Health,PAC,MQL
14363,2025-09-18,Facebook Ads,Mobile,500-1000,Health,ARA,MQL
12255,2025-09-18,Facebook Ads,Mobile,50-100,Energy,PAC,Client
14963,2025-09-18,LinkedIn,Mobile,100-500,Travel,Nouvelle-Aquitaine,SQL
11217,2025-09-18,LinkedIn,Mobile,100-500,Finance,Occitanie,SQL
11809,2025-09-18,Emailing,Mobile,1000+,Tech,Nouvelle-Aquitaine,MQL
13955,2025-09-18,Instagram Ads,Mobile,1-10,Finance,IdF,SQL
13870,2025-09-18,Facebook Ads,Tablet,10-50,Finance,Bretagne,MQL
12247,2025-09-18,Instagram Ads,Desktop,1-10,Energy,PAC,SQL
12244,2025-09-18,Instagram Ads,Mobile,50-100,Finance,Grand Est,Client
14244,2025-09-18,Facebook Ads,Mobile,50-100,Finance,ARA,MQL
12469,2025-09-18,Facebook Ads,Mobile,50-100,Retail,PAC,SQL
13081,2025-09-18,Instagram Ads,Mobile,50-100,Tech,Nouvelle-Aquitaine,SQL
13767,2025-09-18,Facebook Ads,Mobile,500-1000,Tech,Occitanie,MQL
14627,2025-09-18,Facebook Ads,Desktop,100-500,Health,IdF,SQL
13094,2025-09-18,Emailing,Mobile,1-10,Finance,Nouvelle-Aquitaine,MQL
10635,2025-09-18,Facebook Ads,Mobile,50-100,Retail,Occitanie,MQL
10430,2025-09-18,Emailing,Mobile,100-500,Industry,IdF,MQL
11603,2025-09-18,Facebook Ads,Desktop,1-10,Retail,Bretagne,MQL
11599,2025-09-18,Instagram Ads,Mobile,50-100,Health,ARA,Client
13613,2025-09-18,Instagram Ads,Mobile,100-500,Energy,Nouvelle-Aquitaine,SQL
10622,2025-09-18,Facebook Ads,Desktop,100-500,Finance,Occitanie,MQL
11598,2025-09-18,Emailing,Tablet,50-100,Health,Occitanie,MQL
13305,2025-09-18,Facebook Ads,Mobile,10-50,Travel,Pays de la Loire,MQL
11138,2025-09-18,Facebook Ads,Desktop,100-500,Energy,Pays de la Loire,SQL
11061,2025-09-18,Instagram Ads,Mobile,1-10,Education,Grand Est,MQL
10413,2025-09-18,Facebook Ads,Mobile,50-100,Tech,Hauts-de-France,MQL
10854,2025-09-18,Emailing,Mobile,1000+,Education,Occitanie,SQL
12500,2025-09-18,Instagram Ads,Mobile,1-10,Travel,IdF,SQL
14147,2025-09-18,Facebook Ads,Mobile,50-100,Finance,PAC,MQL
12852,2025-09-18,Emailing,Desktop,1-10,Education,Nouvelle-Aquitaine,MQL
12398,2025-09-18,LinkedIn,Desktop,10-50,Tech,PAC,SQL
14040,2025-09-18,Instagram Ads,Mobile,10-50,Education,Pays de la Loire,SQL
11012,2025-09-18,Instagram Ads,Tablet,10-50,Media,Occitanie,Client
11350,2025-09-18,Instagram Ads,Mobile,10-50,Media,Pays de la Loire,Client
11975,2025-09-18,Instagram Ads,Mobile,1000+,Media,ARA,MQL
11745,2025-09-18,Facebook Ads,Tablet,1-10,Energy,Occitanie,MQL
12562,2025-09-18,Emailing,Mobile,100-500,Media,PAC,MQL
10280,2025-09-18,Instagram Ads,Tablet,1-10,Media,Occitanie,SQL
10002,2025-09-18,LinkedIn,Desktop,500-1000,Retail,Pays de la Loire,MQL
12544,2025-09-18,Emailing,Mobile,100-500,Finance,Nouvelle-Aquitaine,SQL
11188,2025-09-18,Facebook Ads,Mobile,1-10,Finance,ARA,SQL
11691,2025-09-18,Facebook Ads,Mobile,100-500,Industry,Occitanie,SQL
14640,2025-09-18,Instagram Ads,Mobile,50-100,Education,Bretagne,SQL
12792,2025-09-18,Facebook Ads,Mobile,50-100,Tech,IdF,MQL
11997,2025-09-18,Emailing,Tablet,50-100,Travel,Hauts-de-France,MQL
14582,2025-09-18,Instagram Ads,Mobile,50-100,Energy,PAC,SQL
12878,2025-09-18,LinkedIn,Desktop,10-50,Industry,Hauts-de-France,SQL
11998,2025-09-18,Emailing,Mobile,1-10,Tech,ARA,MQL
11343,2025-09-18,LinkedIn,Desktop,10-50,Retail,Hauts-de-France,MQL
11169,2025-09-18,Facebook Ads,Mobile,100-500,Retail,Nouvelle-Aquitaine,MQL
11727,2025-09-18,Instagram Ads,Mobile,50-100,Industry,Bretagne,MQL
10244,2025-09-18,Emailing,Desktop,50-100,Industry,Bretagne,MQL
13469,2025-09-18,Emailing,Mobile,1-10,Retail,Pays de la Loire,MQL
14523,2025-09-18,LinkedIn,Desktop,500-1000,Finance,PAC,Client
14643,2025-09-18,Emailing,Mobile,50-100,Finance,IdF,SQL
11723,2025-09-18,Emailing,Mobile,1-10,Finance,IdF,MQL
10219,2025-09-18,Instagram Ads,Mobile,10-50,Travel,Pays de la Loire,MQL
10892,2025-09-18,Instagram Ads,Mobile,1-10,Media,Hauts-de-France,MQL
11362,2025-09-18,LinkedIn,Mobile,1-10,Travel,PAC,SQL
11731,2025-09-18,LinkedIn,Mobile,1-10,Industry,Bretagne,Client
14670,2025-09-18,Facebook Ads,Mobile,10-50,Energy,IdF,MQL
14355,2025-09-18,LinkedIn,Desktop,100-500,Retail,IdF,MQL
14514,2025-09-18,Facebook Ads,Desktop,10-50,Travel,ARA,SQL
13832,2025-09-18,Instagram Ads,Desktop,50-100,Energy,PAC,SQL
12438,2025-09-18,Facebook Ads,Mobile,1-10,Media,IdF,MQL
11349,2025-09-18,Emailing,Desktop,10-50,Health,Grand Est,MQL
10273,2025-09-18,Instagram Ads,Desktop,1-10,Finance,Nouvelle-Aquitaine,MQL
12894,2025-09-18,Emailing,Mobile,100-500,Health,Hauts-de-France,MQL
11895,2025-09-18,LinkedIn,Desktop,100-500,Finance,PAC,SQL
14042,2025-09-18,Facebook Ads,Tablet,10-50,Media,Nouvelle-Aquitaine,SQL
14045,2025-09-18,Facebook Ads,Mobile,10-50,Finance,IdF,MQL
11326,2025-09-18,Emailing,Tablet,1-10,Education,IdF,MQL
12409,2025-09-18,Facebook Ads,Mobile,1-10,Industry,Nouvelle-Aquitaine,MQL
13688,2025-09-18,Emailing,Mobile,100-500,Health,ARA,MQL
10931,2025-09-18,Instagram Ads,Mobile,50-100,Retail,ARA,SQL
14591,2025-09-18,Emailing,Mobile,1-10,Tech,Occitanie,SQL
12714,2025-09-18,Emailing,Mobile,50-100,Media,Bretagne,Client
14547,2025-09-18,LinkedIn,Mobile,100-500,Industry,IdF,SQL
12410,2025-09-18,LinkedIn,Mobile,50-100,Finance,Bretagne,SQL
11022,2025-09-18,Instagram Ads,Desktop,10-50,Retail,Grand Est,SQL
12422,2025-09-18,LinkedIn,Mobile,100-500,Retail,Nouvelle-Aquitaine,MQL
12396,2025-09-18,Emailing,Mobile,1-10,Media,Occitanie,MQL
10997,2025-09-18,Emailing,Desktop,500-1000,Industry,IdF,SQL
12803,2025-09-18,Instagram Ads,Mobile,50-100,Retail,Nouvelle-Aquitaine,SQL
12458,2025-09-18,Facebook Ads,Mobile,10-50,Education,Pays de la Loire,SQL
14063,2025-09-18,Emailing,Mobile,100-500,Health,ARA,SQL
12854,2025-09-18,Emailing,Mobile,100-500,Education,Bretagne,SQL
